CITY_NAME,FAC_NAME,PRVDR_NUM,STATE_CD,ST_ADR,PHNE_NUM,ZIP_CD,lat,lng
SAN FRANCISCO,WALGREENS # 3711,05D2059473,CA,1189 POTRERO AVE.,4156471397,94110,,
SAN MATEO,WALGREENS  # 03296,05D2059475,CA,191 E. 3RD AVE.,6503422723,94401,,
SANTA CLARA,WALGREENS # 2740,05D2059476,CA,3460 EL CAMINO REAL,4082611047,95051,,
SAN JOSE,WALGREENS # 02739,05D2059480,CA,440 BLOSSOM HILL RD.,4082298013,95123,,
SAN RAFAEL,MARIN MEDICAL PHARMACY,05D2059483,CA,"750 LAS GALLINAS AVE., # 104",4154791930,94903,,
MOUNTAIN VIEW,EL CAMINO LABORATORY AT EMPLOYEE WELLNESS,05D2059710,CA,2500 GRANT RD GC30,6509407021,94040,,
CUPERTINO,APPLE WELLNESS CENTER,05D2059722,CA,20730 VALLEYGREEN DR,4088516330,95014,,
WINDSOR,SAFEWAY PHARMACY #1434,05D2059774,CA,9080 BROOKS RD,7078372002,95492,,
MENLO PARK,SAFEWAY PHARMACY #2719,05D2059775,CA,525 EL CAMINO REAL,6508472905,94025,,
MILPITAS,SAFEWAY PHARMACY #1879,05D2059776,CA,555 E CALAVERAS BLVD,4082629855,95035,,
SAN FRANCISCO,SAFEWAY PHARMACY #1490,05D2059777,CA,2300 16TH ST,4155751130,94103,,
NAPA,SAFEWAY PHARMACY #913,05D2059778,CA,1620 CLAY ST,7072520170,94559,,
PLEASANTON,SAFEWAY PHARMACY 2856,05D2059780,CA,6790 BERNAL AVE,9254841960,94566,,
FOSTER CITY,"MEDGENOME, INC",05D2059925,CA,348 HATCH DR,6507817393,94404,,
FOSTER CITY,MARINER ADVANCED PHARMACY CORP.,05D2060002,CA,"1289 E. HILLSDALE BLVD., STE. #6",6503121342,94404,,
SAN FRANCISCO,WALGREENS # 02705,05D2060004,CA,2050 IRVING ST.,4156644215,94122,,
FREMONT,WALGREENS # 02366,05D2060005,CA,3860 DECOTO RD.,5107939798,94555,,
SAN JOSE,WALGREENS # 02081,05D2060007,CA,1760 STORY RD.,4082519853,95122,,
HAYWARD,WALGREENS # 02306,05D2060010,CA,1138 W. TENNYSON RD.,5102939031,94544,,
SAN FRANCISCO,WALGREENS # 2005,05D2060014,CA,2550 OCEAN AVE.,4155879000,94132,,
SAN FRANCISCO,WALGREENS # 01626,05D2060016,CA,2494 SAN BRUNO AVE.,4154684274,94134,,
SAN FRANCISCO,WALGREENS # 01393,05D2060017,CA,1630 OCEAN AVE.,4152390804,94112,,
SAN FRANCISCO,WALGREENS # 01126,05D2060020,CA,1979 MISSION ST.,4155588749,94103,,
SAN FRANCISCO,WALGREENS # 01109,05D2060023,CA,5260 DIAMOND HEIGHTS BLVD.,4156952808,94131,,
SAN FRANCISCO,WALGREENS # 01120,05D2060025,CA,4645 MISSION ST.,4155856900,94112,,
SAN FRANCISCO,WALGREENS # 00896,05D2060027,CA,3601 CALIFORNIA ST.,4156685202,94118,,
CONCORD,SAFEWAY PHARMACY # 1192,05D2060256,CA,4309 CLAYTON RD.,9253562712,94521,,
MILL VALLEY,SAFEWAY PHARMACY # 2718,05D2060260,CA,800 REDWOOD HWY FRONTAGE RD,4153609020,94941,,
LIVERMORE,SAFEWAY PHARMACY # 1257,05D2060261,CA,4495 FIRST ST.,9254552522,94551,,
SAN MATEO,SAFEWAY PHARMACY # 970,05D2060262,CA,1655 EL CAMINO REAL,6503413305,94402,,
MOUNTAIN VIEW,SAFEWAY PHARMACY # 2948,05D2060273,CA,645 SAN ANTONIO RD.,6509484605,94040,,
LOS GATOS,ALLIED PAIN & SPINE INSTITUTE,05D2060322,CA,"14777 LOS GATOS BLVD., STE. 202",4085288833,95032,,
FREMONT,"EAST BAY VISION CENTER OPTOMETRY, INC.",05D2060327,CA,"34420 FREMONT BLVD., STE. E",5107969600,94555,,
MORGAN HILL,"BECKY KROLL, M.D., INC.",05D2060329,CA,18181 BUTTERFIELD BLVD STE 180,4087797696,95037,,
SAN JOSE,WALGREENS #05454,05D2060500,CA,1661 MCKEE RD,4083471404,95116,,
SAN JOSE,WALGREENS #05219,05D2060502,CA,5 S 1ST ST,4082830835,95113,,
FREMONT,WALGREENS #04517,05D2060504,CA,2600 MOWRY AVE,5107429356,94538,,
SAN JOSE,WALGREENS #04372,05D2060505,CA,780 E SANTA CLARA ST,4082870600,95112,,
SAN FRANCISCO,WALGREENS #04231,05D2060509,CA,2690 MISSION ST,4152851576,94110,,
SAN FRANCISCO,WALGREENS #04180,05D2060511,CA,685 PORTOLA DR,4155046200,94127,,
SAN FRANCISCO,WALGREENS #03869,05D2060513,CA,1750 NORIEGA ST,4156645543,94122,,
SAN FRANCISCO,WALGREENS #04570,05D2060541,CA,3001 TARAVAL ST,4157590572,94116,,
SAN FRANCISCO,WALGREENS #07150,05D2060548,CA,965 GENEVA AVE,4158410507,94112,,
LOS GATOS,WALGREENS #7326,05D2060552,CA,423 N SANTA CRUZ AVE,4083548029,95030,,
SAN JOSE,WALGREENS #12548,05D2060620,CA,1130 FOXWORTHY AVE,4087239905,95118,,
SAN FRANCISCO,WALGREENS #13670,05D2060622,CA,200 W PORTAL AVE,4156651008,94127,,
SANTA ROSA,WALGREENS #06722,05D2060624,CA,4610 SONOMA HWY,7075389275,95409,,
SAN FRANCISCO,WALGREENS #13667,05D2060626,CA,5280 GEARY BLVD,4156682041,94118,,
MOUNTAIN VIEW,WALGREENS #13948,05D2060627,CA,1905 W EL CAMINO REAL,6509673531,94040,,
SAN RAFAEL,"SAN RAFAEL HEALTHCARE & WELLNESS CENTRE, LP",05D2060630,CA,1601 5TH AVE.,4154567170,94901,,
SANTA ROSA,SAFEWAY PHARMACY #956,05D2060642,CA,1799 MARLOW RD.,7075283730,95401,,
REDWOOD CITY,DREAMWORKS CLINIC(STANFORD HOSPITAL & CLINICS),05D2060656,CA,1400-A SEAPORT BLVD RM 1115,6507217505,94063,,
SAN FRANCISCO,WALGREENS # 02088,05D2060705,CA,1333 CASTRO ST,4158268533,94114,,
SAN FRANCISCO,WALGREENS #  02125,05D2060706,CA,320 BAY ST.,4152960521,94133,,
SAN FRANCISCO,WALGREENS # 02152,05D2060711,CA,1899 FILLMORE ST.,4157714603,94115,,
SAN FRANCISCO,WALGREENS # 02153,05D2060714,CA,790 VAN NESS AVE.,4152926155,94102,,
SAN JOSE,WALGREENS # 02265,05D2060715,CA,1130 BIRD AVE.,4082957768,95125,,
SAN FRANCISCO,WALGREENS # 01327,05D2060717,CA,498 CASTRO ST.,4158613136,94114,,
SAN FRANCISCO,WALGREENS # 01403,05D2060721,CA,3201 DIVISADERO ST.,4159316417,94123,,
SAN FRANCISCO,WALGREENS # 00887,05D2060731,CA,1524 POLK ST.,4156734701,94109,,
SAN FRANCISCO,WALGREENS # 00893,05D2060732,CA,1344 STOCKTON ST.,4159816274,94133,,
SAN FRANCISCO,WALGREENS # 01283,05D2060733,CA,500 GEARY ST.,4156738413,94102,,
SAN FRANCISCO,WALGREENS # 01297,05D2060735,CA,670 4TH ST,4158560543,94107,,
SAN RAMON,UNIVERSITY MEDICAL GROUP,05D2060856,CA,5601 NORRIS CANYON RD STE 300,9258309293,94583,,
HAYWARD,EAST BAY PATHOLOGY ASSOCIATES,05D2060888,CA,27200 CALAROGA AVE,5102644245,94545,,
DUBLIN,COTTAGE HOME HEALTH INC,05D2061094,CA,6955 SIERRA CT STE 204,9252302742,94568,,
BERKELEY,BERKELEY MENTAL HEALTH,05D2061097,CA,1890 ALCATRAZ AVE,5109815290,94703,,
SAN RAFAEL,EYE INSTITUTE OF MARIN,05D2061287,CA,4000 CIVIC CENTER DR STE 200A,4154440300,94903,,
NAPA,SAFEWAY PHARMACY #  2449,05D2061556,CA,3375 JEFFERSON ST.,7072253040,94558,,
SAN FRANCISCO,WALGREENS # 02521,05D2061617,CA,"300 MONTGOMERY ST., # STLV",4157882984,94104,,
CAMPBELL,WALGREENS # 02957,05D2061619,CA,1660 WINCHESTER BLVD.,4083787916,95008,,
SAN FRANCISCO,WALGREENS # 03185,05D2061623,CA,825 MARKET ST.,4155439502,94103,,
SAN FRANCISCO,WALGREENS # 03358,05D2061624,CA,1301 FRANKLIN ST.,4157756706,94109,,
SAN FRANCISCO,WALGREENS # 03624,05D2061626,CA,275 SACRAMENTO ST,4153625227,94111,,
MILPITAS,WALGREENS # 03671,05D2061627,CA,342 W. CALAVERAS BLVD.,4082633963,95035,,
SAN FRANCISCO,WALGREENS # 04492,05D2061629,CA,33 DRUMM ST.,4159896116,94111,,
SAN FRANCISCO,WALGREENS # 04318,05D2061631,CA,4129 18TH ST.,4155517837,94114,,
SAN FRANCISCO,WALGREENS # 04558,05D2061633,CA,300 GOUGH ST,4155810600,94102,,
SAN FRANCISCO,WALGREENS # 04609,05D2061635,CA,1301 MARKET ST.,4158614010,94103,,
SANTA CLARA,SAN JOSE EYE INSTITUTE,05D2061818,CA,100 N WINCHESTER BLVD STE 350,4082794664,95050,,
SAN JOSE,TRINITAS RESEARCH INC,05D2061821,CA,125 N JACKSON AVE STE 107,4087087301,95116,,
OAKLAND,JOHN K KONSTANTIN MD,05D2061824,CA,2584 MACARTHUR BLVD,5105305400,94602,,
SAN FRANCISCO,NORTHEAST MEDICAL SERVICES 1400 NORIEGA CLINIC,05D2061826,CA,1400 NORIEGA AVE,4153919686,94122,,
SAN CARLOS,WALGREENS # 02126,05D2061999,CA,1414 EL CAMINO REAL,6506379777,94070,,
SAN BRUNO,WALGREENS # 02939,05D2062001,CA,333 EL CAMINO REAL,6507375735,94066,,
PALO ALTO,WALGREENS # 03344,05D2062012,CA,4170 EL CAMINO REAL,6508582007,94306,,
SOUTH SAN FRANCISCO,WALGREENS # 03346,05D2062015,CA,399 EL CAMINO REAL,6505838685,94080,,
FREMONT,PRIMELIVING HOME HEALTH INC,05D2062025,CA,48521 WARM SPRINGS BLVD STE 307A,5107709810,94539,,
DALY CITY,WALGREENS # 01807,05D2062029,CA,22 SAN PEDRO RD.,6507563412,94014,,
LOS GATOS,LOS GATOS EYE CARE,05D2062032,CA,15563 UNION AVE,4083772020,95032,,
BERKELEY,SAFEWAY # 0691,05D2062097,CA,1444 SHATTUCK AVE,5105425242,94709,,
OAKLAND,SAFEWAY PHARMACY #669,05D2062099,CA,5130 BROADWAY,5106585693,94611,,
SAN RAFAEL,SAFEWAY PHARMACY # 932,05D2062152,CA,950 LAS GALLINAS,4154728221,94903,,
SAN FRANCISCO,SAFEWAY PHARMACY # 1711,05D2062160,CA,15 MARINA BLVD.,4155638681,94123,,
OAKLAND,WALGREEN # 13595,05D2062253,CA,1333 BROADWAY,5108321594,94612,,
OAKLAND,WALGREENS # 11706,05D2062264,CA,301 E. 18TH ST.,5102710103,94660,,
OAKLAND,WALGREENS # 10526,05D2062266,CA,"3250 LAKESHORE AVE., # B",5102710843,94610,,
SAN FRANCISCO,WALGREENS # 15127,05D2062290,CA,"1175 COLUMBUS AVE.,",4153451079,94133,,
SAN FRANCISCO,WALGREENS # 13669,05D2062294,CA,776 MARKET ST.,4153970837,94102,,
WALNUT CREEK,CHILDRENS WALNUT CREEK OUTPATIENT SURGERY,05D2062405,CA,2401 SHADELANDS DR,5104283885,94598,,
DALY CITY,WALGREENS #05365,05D2062424,CA,6100 MISSION ST,6509923900,94014,,
MENLO PARK,WALGREENS #07087,05D2062506,CA,643 SANTA CRUZ AVE,6503211530,94025,,
MILLBRAE,WALGREENS #07970,05D2062508,CA,45 S EL CAMINO REAL,6506973970,94030,,
DALY CITY,WALGREENS #00324,05D2062527,CA,216 WESTLAKE CTR,6507564535,94015,,
SAN FRANCISCO,WALGREENS # 07043,05D2062607,CA,459 POWELL ST,4159840793,94102,,
SAN FRANCISCO,WALGREENS # 07044,05D2062608,CA,88 SPEAR ST.,4158560733,94105,,
SAN FRANCISCO,WALGREENS # 06625,05D2062609,CA,2141 CHESTNUT ST.,4155679320,94123,,
SAN FRANCISCO,WALGREENS # 10044,05D2062613,CA,"45 CASTRO ST., STE 124",4155650991,94114,,
BURLINGAME,WALGREENS #12257,05D2062651,CA,260 EL CAMINO REAL,6503422977,94010,,
MILLBRAE,WALGREENS #00625,05D2062652,CA,615 BROADWAY,6506970166,94030,,
MOUNTAIN VIEW,WALGREENS #00689,05D2062654,CA,121 E EL CAMINO REAL,6509617555,94040,,
PLEASANT HILL,ASSIST ON CALL,05D2062663,CA,2100 MONUMENT BLVD STE 14,9259697634,94523,,
SAN FRANCISCO,WALGREENS #13666,05D2062822,CA,1300 BUSH ST,4157713303,94109,,
SAN FRANCISCO,WALGREENS #13668,05D2062824,CA,1496 MARKET ST,4156269972,94102,,
SAN FRANCISCO,WALGREENS #05599,05D2062833,CA,2120 POLK ST,4154749752,94109,,
SAN FRANCISCO,WALGREENS #05618,05D2062838,CA,100 SANSOME ST,4153622768,94104,,
SAN JOSE,TULLY ROAD HOME TRAINING,05D2063037,CA,1290 TULLY RD STE 60,6269609404,95122,,
VACAVILLE,NORCAL INTEGRATED MEDICAL CORP,05D2063073,CA,1241 ALAMO DR STE 12,9164411973,95687,,
BERKELEY,WALGREENS #15025,05D2063076,CA,2190 SHATTUCK AVE,5108494286,94704,,
ALAMEDA,WALGREENS #09248,05D2063531,CA,2300 OTIS DR,5105237043,94501,,
OAKLAND,WALGREENS #01625,05D2063533,CA,5055 TELEGRAPH AVE,5105953605,94609,,
PITTSBURG,WALGREENS #07376,05D2063534,CA,2901 RAILROAD AVE,9254398575,94565,,
BRENTWOOD,WALGREENS #09978,05D2063535,CA,6570 LONE TREE WAY,9252406043,94513,,
OAKLAND,WALGREENS #01536,05D2063544,CA,3434 HIGH ST,5102611984,94619,,
SAN FRANCISCO,WALGREENS #6291,05D2063547,CA,116 NEW MONTGOMERY ST,4153440891,94105,,
SAN RAFAEL,WALGREENS # 04625,05D2063614,CA,830 3RD ST.,4154559919,94901,,
MILL VALLEY,WALGREENS # 04559,05D2063617,CA,227 SHORELINE HWY.,4153808402,94941,,
ALAMEDA,WALGREENS # 04050,05D2063657,CA,1916 WEBSTER ST.,5108642800,94501,,
BERKELEY,WALGREENS # 04614,05D2063659,CA,2801 ADELINE ST.,5109818392,94703,,
MILPITAS,"MILPITAS OPTOMETRIC GROUP, INC.",05D2063708,CA,1301 E. CALAVERAS BLVD.,4082632040,95035,,
BRENTWOOD,"MUIR FAMILY PHYSICIANS MEDICAL GROUP, INC.",05D2063728,CA,3291 WALNUT BLVD STE 100,9255139495,94513,,
ALAMEDA,ALAMEDA HOSPITAL - SOUTH SHORE CONVALESCENT,05D2063736,CA,625 WILLOW ST.,5105233772,94501,,
BERKELEY,SORENSON & SORENSON MD INC.,05D2063737,CA,"3010 COLBY ST., STE. 114",5108481413,94705,,
ROHNERT PARK,SATELLITE DIALYSIS,05D2063744,CA,"6265 COMMERCE BLVD., STE. 156",6504043600,94928,,
SAN FRANCISCO,WALGREENS # 03707,05D2063747,CA,"2100 WEBSTER ST., # 105",4154415742,94115,,
VALLEJO,WALGREENS # 3171,05D2063748,CA,1050 REDWOOD ST.,7075576948,94590,,
OAKLAND,WALGREENS # 03170,05D2063750,CA,3400 TELEGRAPH AVE.,5105970458,94609,,
CONCORD,WALGREENS # 03164,05D2063752,CA,1800 CONCORD AVE.,9256749477,94520,,
BERKELEY,WALGREENS # 02609,05D2063755,CA,2995 SAN PABLO AVE.,5105482104,94702,,
RICHMOND,WALGREENS # 02506,05D2063758,CA,1150 MACDONALD AVE.,5102365748,94801,,
BERKELEY,WALGREENS #02314,05D2063860,CA,1050 GILMAN ST,5105288274,94710,,
EL CERRITO,WALGREENS #03770,05D2063892,CA,11565 SAN PABLO AVE,5102349300,94530,,
CONCORD,WALGREENS #15003,05D2063896,CA,1990 MONUMENT BLVD,9256897812,94520,,
SAN JOSE,WALGREENS #12570,05D2063898,CA,3571 N 1ST ST,4088766191,95134,,
SAN FRANCISCO,WALGREENS #11385,05D2063899,CA,1580 VALENCIA ST STE 101,4159708001,94110,,
DANVILLE,BOGHOSSIAN VISION,05D2063966,CA,"3380 BLACKHAWK PLAZA CIRCLE, SUITE 200",9257365959,94506,,
HAYWARD,"ALBERT V. RETODO, M.D., INC.",05D2063968,CA,"24301 SOUTHLAND DRIVE, SUITE 213",5107810211,94545,,
CONCORD,PIEDMONT PRIMARY CARE,05D2063970,CA,2299 BACON ST.,9256911900,94520,,
SAN JOSE,DCHS MEDICAL FOUNDATION,05D2063992,CA,"455 O'CONNOR DRIVE, SUITE 150",4082988770,95128,,
SAN FRANCISCO,WALGREENS # 04275,05D2064209,CA,456 MISSION ST.,4153489600,94105,,
SAN LEANDRO,WALGREENS # 2426,05D2064210,CA,15500 WASHINGTON AVE,5104833917,94579,,
WALNUT CREEK,WALGREENS # 4026,05D2064212,CA,2900 N MAIN STREET,9259330307,94597,,
OAKLAND,WALGREENS # 1537,05D2064213,CA,3232 FOOTHILL BLVD,5102614552,94601,,
VALLEJO,COMPREHENSIVE HOME HEALTH CARE & HOSPICE INC,05D2064256,CA,312 GEORGIA ST STE 210/220,7075544003,94590,,
SAN JOSE,SOUTH SPRINGS HOME HEALTH CARE,05D2064257,CA,1590 OAKLAND RD STE B-213,4088834460,95131,,
SAN FRANCISCO,SAFEWAY PHARMACY #0995,05D2064271,CA,1335 WEBSTER STREET,4153215502,94115,,
SAN JOSE,CALIFORNIA SKIN INSTITUTE,05D2064274,CA,"393 BLOSSOM HILL RD., SUITE 290",4082819606,95123,,
SAN FRANCISCO,"GOLDEN GATE PEDIATRICS, A MEDICAL CORPORATION",05D2064433,CA,3637 CALIFORNIA STREET,4156680888,94118,,
FREMONT,EAST BAY EYECARE PROFESSIONALS INC.,05D2064437,CA,1860 MOWRY AVE  STE 101,5107932020,94538,,
DANVILLE,"BRADFORD T. FLAGG, MD",05D2064440,CA,1320 EL CAPITAN DR STE 400,9252771600,94526,,
SOUTH SAN FRANCISCO,MANUEL LUNA M.D. INC.,05D2064442,CA,161 SOUTH SPRUCE AVE,6508715852,94080,,
NAPA,WORKHEALTH OCC HEALTH/,05D2064445,CA,"3421 VILLA LANE, SUITE 2A",7072524411,94558,,
FREMONT,FARWELL SURGICENTER,05D2064753,CA,39180 FARWELL DR STE 105,5108511004,94538,,
SONOMA,"MARIN CANCER CARE, INC.",05D2064755,CA,"651 1ST STREET WEST, SUITE L",4154614000,95476,,
SAN RAFAEL,MARIN CITY HEALTH & WELLNESS CENTER,05D2064784,CA,"1601 SECOND STREET, SUITE 108",4153398813,94901,,
SANTA ROSA,SUTTER PACIFIC MEDICAL FOUNDATION,05D2064799,CA,3883 AIRWAY DR STE 220,7075217750,95403,,
LOS GATOS,UNIVERSITY MEDICAL GROUP,05D2064981,CA,15400 NATIONAL AVE STE 201,4083584444,95032,,
SAN LEANDRO,FUENTE WELLNESS CENTER,05D2064990,CA,"16335 E 14TH ST, 2ND FL",5104814554,94579,,
SAN RAMON,OPTOMETRIC CENTER & EYEWEAR GALLERIA,05D2064996,CA,2551 SAN RAMON VALLEY BLVD STE 101,9257531222,94583,,
SAN FRANCISCO,WALGREENS #04680,05D2064997,CA,730 MARKET ST,4153974800,94102,,
CONCORD,DIABLO PLAZA SURGERY CENTER,05D2065018,CA,222 EAST ST STE 290,9256892580,94520,,
MOUNTAIN VIEW,VALLEY MEDICAL CONSULTANTS INC,05D2065021,CA,2490 HOSPITAL DR STE 104,6509624410,94040,,
SAN RAMON,KAISER PERMENENTE SAN RAMON MEDICAL OFFICES,05D2065023,CA,2300 CAMINO RAMON,9252957541,94583,,
LOS GATOS,VIP SURGICARE CENTER,05D2065026,CA,15047 LOS GATOS BLVD STE 150,4083587000,95032,,
SANTA CLARA,BEACON URGENT CARE,05D2065158,CA,4949 STEVENS CREEK BLVD,4082602273,95051,,
SAN JOSE,PACIFIC PAIN INSTITUTE,05D2065204,CA,2211 MOORPARK AVE STE 210,5102782700,95128,,
FAIRFIELD,PACIFIC PAIN INSTITUTE,05D2065207,CA,1125 MISSION ST STE 205,5102782700,94533,,
SOUTH SAN FRANCISCO,AMGEN OCCUPATIONAL HEALTH SERVICES,05D2065274,CA,"1120 VETERANS BLVD BLDG 5, 5TH FL",6502442700,94080,,
NAPA,QUEEN OF THE VALLEY MEDIAL CENTER/CARDIAC REHABILI,05D2065295,CA,3421 VILLA LN,7072524411,94558,,
NOVATO,"MARIN CANCER CARE, INC.",05D2065296,CA,"165 ROWLAND WAY, SUITE 208",4154617445,94945,,
EMERYVILLE,NOVARTIS OCCUPATIONAL HEALTH CLINIC,05D2065301,CA,4560 HORTON ST   BLDG G-103,5109232494,94608,,
SAN FRANCISCO,WALGREENS # 3475,05D2065306,CA,25 POINT LOBOS AVE,4153860736,94121,,
BURLINGAME,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP,05D2065388,CA,1871 EL CAMINO REAL,8663892727,94010,,
FOSTER CITY,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP,05D2065391,CA,987 E HILLSDALE BLVD,8663892727,94404,,
SAN FRANCISCO,SAFEWAY PHARMACY #1507,05D2065392,CA,2020 MARKET ST,4154369032,94112,,
SAN FRANCISCO,SAFEWAY PHARMACY #964,05D2065394,CA,4950 MISSION ST,4152398010,94112,,
SAN JOSE,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP,05D2065400,CA,2514 BERRYESSA RD,8663892727,95132,,
CAMPBELL,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP,05D2065402,CA,1720 S BASCOM AVE,8663892727,95008,,
SUNNYVALE,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP,05D2065403,CA,576 EL CAMINO REAL,8663892727,94087,,
SUNNYVALE,SILICON VALLEY EYE PHYSICIANS,05D2065409,CA,1010 W FREMONT AVE,4087396200,94087,,
MOUNTAIN VIEW,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP,05D2065439,CA,2630 W EL CAMINO REAL,8663892727,94040,,
SANTA CLARA,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP,05D2065502,CA,2700 HOMESTEAD RD,8663892727,95051,,
LAFAYETTE,"HALLMARK HOME HEALTH CONNECTIONS, INC.",05D2065658,CA,3370 MT DIABLO BOULEVARD,8558720080,94549,,
SAN RAFAEL,BAY AREA PAIN & WELLNESS CENTER,05D2065663,CA,1050 NORTHGATE DRIVE STE 460,4154617246,94903,,
OAKLAND,HOLISTIC CARE AT HOME INC.,05D2065669,CA,5707 REDWOOD ROAD STE 2,5105305000,94619,,
OAKLAND,EAST BAY VISION CENTER OPTOMETRY INC,05D2065676,CA,388 9TH ST STE 157,5102689600,94607,,
SAN RAFAEL,MARIN CITY HEALTH & WELLNESS CENTER,05D2065680,CA,"1601 SECOND STREET, SUITE 108",4153398813,94901,,
DALY CITY,DCHS MEDICAL FOUNDATION - SOUTHGATE # 209,05D2065682,CA,1500 SOUTHGATE AVE. SUITE 209,6507552900,94015,,
NOVATO,PRIMA MEDICAL FOUNDATION,05D2065686,CA,75 ROWLAND WAY STE 275,4154617800,94945,,
OAKLAND,KAISER FOUNDATION HOSPITAL LABORATORY,05D2065697,CA,3600 BROADWAY,5107526083,94611,,
CONCORD,SAFEWAY PHARMACY #955,05D2065864,CA,2600 WILLOW PASS RD,9256890895,94520,,
SAN RAFAEL,LIFT-LEVANTATE,05D2065865,CA,70 SKYVIEW TERRACE STE D,4155057681,94903,,
SAN JOSE,STEVENS CREEK DIALYSIS,05D2066260,CA,275 DI SALVO AVE,4082970103,95128,,
SAN JOSE,VISUALEYES OPTOMETRY,05D2066262,CA,1172 LINCOLN AVE,4082837100,95125,,
BRENTWOOD,DIABLO VALLEY ONCOLOGY & HEMATOLOGY,05D2066263,CA,100 CORTONA WAY STE 160,9257712622,94513,,
GILROY,DCHS MEDICAL FOUNDATION DBA GILROY FAMILY PRACTICE,05D2066281,CA,8833 MONTEREY RD STE D,4088469500,95020,,
GILROY,CAREMORE HEALTH PLAN,05D2066283,CA,7888 WREN AVE STE C-131,4086654400,95020,,
BURLINGAME,DR. ZHOU'S OB/GYN PROFESSIONAL CORPORATION,05D2066322,CA,1828 EL CAMINO REAL STE 805,6507874485,94010,,
SAN FRANCISCO,WALGREENS #13583,05D2066700,CA,901 HYDE ST,4154094230,94109,,
SEBASTOPOL,SUTTER PACIFIC MEDICAL FOUNDATION,05D2066705,CA,555 PETALUMA AVE STE C,7075237220,95472,,
SAN JOSE,SAFEWAY PHARMACY #695,05D2066711,CA,6477 ALMADEN EXPWY,4083232013,95120,,
FREMONT,"SUNCREST HOSPICE SAN JOSE, LLC",05D2067012,CA,42808 CHRISTY ST STE 216,4089008838,94538,,
CONCORD,J ARIAS MEDICAL CORPORATION,05D2067014,CA,2211 EAST ST,9256031363,94520,,
LAFAYETTE,"STAT MED PCA, A CALIF MED. PROFESSIONAL CORP.",05D2067017,CA,970 DEWING AVE # 100B,9257661336,94549,,
SAN FRANCISCO,DRIVER GENOMICS,05D2067056,CA,1700 OWENS ST STE 405,4156607248,94158,,
SONOMA,PRIMA MEDICAL FOUNDATION-SONOMA SPECIALTY,05D2067395,CA,651 FIRST ST WEST STE K,7079383870,95476,,
MILPITAS,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP OF,05D2067494,CA,45 N MILPITAS BLVD,8663892727,95035,,
SAN FRANCISCO,WALGREENS #890,05D2067495,CA,135 POWELL ST,4153917222,94102,,
REDWOOD CITY,JAMES E TEARSE MD,05D2067952,CA,1391 WOODSIDE RD STE 200,6503683937,94061,,
CONCORD,MUIR DIABLO OCCUPATIONAL MEDICINE MEDICAL GRP INC,05D2067987,CA,2231 GALAXY CT,9256857744,94520,,
SAN LEANDRO,SAN LEANDRO MARINA DIALYSIS,05D2068010,CA,2551 MERCED ST,5103521207,94577,,
VALLEJO,SATELLITE DIALYSIS,05D2068026,CA,4300 SONOMA BLVD STE 25,7075617150,94589,,
MILPITAS,"LIFELINE HOME HEALTH, INC",05D2068027,CA,16 CORNING AVE STE 252,4089412045,95035,,
HAYWARD,"HANDS THAT CARE HOME HEALTH AGENCY, INC",05D2068028,CA,98 WEST JACKSON ST STE 202,5107800759,94544,,
DANVILLE,BLACKHAWK MEDICAL CLINIC,05D2068054,CA,3424 CAMINO TASSAJARA,9253092700,94506,,
SAN FRANCISCO,ONE MEDICAL GROUP,05D2068061,CA,98 GOUGH STREET,4152305489,94102,,
BRENTWOOD,"US HEALTHWORKS MEDICAL GROUP, PC",05D2068063,CA,3140 BALFOUR RD STE C,9256263801,94513,,
WALNUT CREEK,"US HEALTHWORKS MEDICAL GROUP, PC",05D2068064,CA,"1981 NO. BROADWAY, SUITE 190",9259327715,94596,,
CUPERTINO,MINUTECLINIC DIAGNOSTIC,05D2068123,CA,10455 S. DE ANZA BLVD,8663892727,95014,,
DANVILLE,MINUTECLINIC DIAGNOSTIC,05D2068124,CA,650 SAN RAMON VALLEY BLVD,8663892727,94526,,
BERKELEY,ONE MEDICAL GROUP,05D2068129,CA,1801 SHATTUCK AVE  STE A,5102251025,94709,,
SAN FRANCISCO,GOLDEN GATE URGENT CARE,05D2068433,CA,199 WEST PORTAL AVE,4157962242,94127,,
SAN JOSE,SOUTH BAY HOME HEALTH CARE LLC,05D2068489,CA,1741 SARATOGA AVE STE 213,4087754400,95129,,
BENICIA,"ADVANCED HOME HEALTH NORTHBAY, INC",05D2068496,CA,1100 ROSE DR STE 160,7076432100,94510,,
REDWOOD CITY,THE PERMANENTE MEDICAL GROUP INC BIRCH PPMP LAB,05D2068791,CA,910 MARSHALL ST,6502992110,94063,,
LOS GATOS,DCHS MEDICAL FOUNDATION,05D2069160,CA,240 OAK MEADOW DR,4083588958,95032,,
OAKLAND,PARK MERRITT CARE CENTER,05D2069173,CA,525 E 18TH ST,5102688491,94606,,
